
param1:[07, 09, 10, 15, 24], param2:[ 04, 12] param3:[ 2023-03-29]
param1:[07, 11, 15, 27, 35], param2:[ 04, 07] param3:[ 2008-04-07]
param1:[12, 13, 19, 32, 33], param2:[ 02, 10] param3:[ 2008-04-05]
param1:[11, 20, 24, 31, 35], param2:[ 04, 10] param3:[ 2008-04-02]
param1:[09, 19, 22, 30, 32], param2:[ 01, 10] param3:[ 2008-03-31]
param1:[02, 12, 13, 29, 30], param2:[ 05, 07] param3:[ 2008-03-29]
param1:[06, 07, 18, 34, 35], param2:[ 05, 10] param3:[ 2008-03-26]
param1:[03, 10, 21, 23, 30], param2:[ 01, 09] param3:[ 2008-03-24]
param1:[03, 09, 19, 27, 33], param2:[ 09, 10] param3:[ 2008-03-22]
param1:[14, 20, 23, 27, 28], param2:[ 02, 04] param3:[ 2008-03-19]
param1:[03, 21, 23, 26, 35], param2:[ 05, 08] param3:[ 2008-03-17]
param1:[06, 11, 18, 29, 30], param2:[ 04, 11] param3:[ 2008-03-15]
param1:[03, 11, 17, 19, 26], param2:[ 07, 12] param3:[ 2008-03-12]
param1:[05, 17, 23, 31, 32], param2:[ 04, 08] param3:[ 2008-03-10]
param1:[01, 21, 22, 24, 25], param2:[ 08, 10] param3:[ 2008-03-08]
param1:[06, 10, 12, 15, 28], param2:[ 04, 12] param3:[ 2008-03-05]
param1:[08, 12, 17, 20, 30], param2:[ 01, 02] param3:[ 2008-03-03]
param1:[06, 26, 31, 32, 34], param2:[ 07, 10] param3:[ 2008-03-01]
param1:[09, 12, 13, 25, 31], param2:[ 08, 10] param3:[ 2008-02-27]
param1:[05, 10, 13, 21, 24], param2:[ 04, 09] param3:[ 2008-02-25]
param1:[04, 05, 15, 17, 33], param2:[ 04, 08] param3:[ 2008-02-23]
param1:[08, 24, 25, 29, 31], param2:[ 04, 05] param3:[ 2008-02-20]
param1:[03, 06, 07, 11, 30], param2:[ 02, 03] param3:[ 2008-02-18]
param1:[02, 14, 25, 29, 32], param2:[ 01, 06] param3:[ 2008-02-16]
param1:[08, 10, 11, 17, 19], param2:[ 06, 09] param3:[ 2008-02-13]
param1:[09, 18, 20, 27, 33], param2:[ 06, 09] param3:[ 2008-02-04]
param1:[04, 07, 10, 28, 34], param2:[ 01, 06] param3:[ 2008-02-02]
param1:[01, 11, 19, 22, 35], param2:[ 05, 09] param3:[ 2008-01-30]
param1:[02, 10, 29, 32, 35], param2:[ 02, 03] param3:[ 2008-01-28]
param1:[14, 20, 22, 24, 27], param2:[ 07, 10] param3:[ 2008-01-26]
param1:[06, 23, 24, 27, 29], param2:[ 06, 08] param3:[ 2008-01-23]
param1:[04, 08, 12, 24, 30], param2:[ 05, 08] param3:[ 2008-01-21]
param1:[02, 06, 08, 17, 32], param2:[ 08, 09] param3:[ 2008-01-19]
param1:[03, 04, 05, 12, 28], param2:[ 03, 12] param3:[ 2008-01-16]
param1:[10, 12, 26, 29, 34], param2:[ 05, 07] param3:[ 2008-01-14]
param1:[18, 25, 29, 31, 34], param2:[ 09, 10] param3:[ 2008-01-12]
param1:[09, 22, 24, 31, 33], param2:[ 08, 09] param3:[ 2008-01-09]
param1:[01, 11, 13, 32, 35], param2:[ 02, 07] param3:[ 2008-01-07]
param1:[01, 12, 24, 31, 32], param2:[ 10, 12] param3:[ 2008-01-05]
param1:[01, 02, 11, 34, 35], param2:[ 03, 10] param3:[ 2008-01-02]
param1:[06, 08, 16, 25, 27], param2:[ 08, 12] param3:[ 2007-12-31]
param1:[06, 19, 27, 28, 29], param2:[ 06, 10] param3:[ 2007-12-29]
param1:[07, 12, 26, 31, 32], param2:[ 03, 08] param3:[ 2007-12-26]
param1:[04, 20, 24, 31, 33], param2:[ 09, 12] param3:[ 2007-12-24]
param1:[08, 13, 24, 30, 34], param2:[ 01, 12] param3:[ 2007-12-22]
param1:[17, 18, 21, 23, 33], param2:[ 06, 10] param3:[ 2007-12-19]
param1:[08, 18, 30, 31, 33], param2:[ 04, 09] param3:[ 2007-12-17]
param1:[14, 18, 19, 26, 28], param2:[ 03, 09] param3:[ 2007-12-15]
param1:[17, 24, 28, 29, 33], param2:[ 02, 05] param3:[ 2007-12-12]
param1:[05, 11, 18, 29, 34], param2:[ 10, 11] param3:[ 2007-12-10]
param1:[01, 05, 20, 21, 24], param2:[ 03, 04] param3:[ 2007-12-08]
param1:[03, 05, 14, 33, 34], param2:[ 07, 08] param3:[ 2007-12-05]
param1:[06, 18, 20, 22, 35], param2:[ 04, 09] param3:[ 2007-12-03]
param1:[01, 15, 20, 25, 27], param2:[ 05, 10] param3:[ 2007-12-01]
param1:[06, 09, 25, 26, 31], param2:[ 02, 08] param3:[ 2007-11-28]
param1:[09, 12, 14, 22, 23], param2:[ 01, 02] param3:[ 2007-11-26]
param1:[04, 06, 12, 13, 24], param2:[ 01, 04] param3:[ 2007-11-24]
param1:[02, 09, 12, 15, 31], param2:[ 09, 10] param3:[ 2007-11-21]
param1:[05, 11, 20, 30, 32], param2:[ 07, 11] param3:[ 2007-11-19]
param1:[16, 17, 23, 24, 31], param2:[ 05, 10] param3:[ 2007-11-17]
param1:[04, 05, 09, 12, 23], param2:[ 02, 11] param3:[ 2007-11-14]
param1:[21, 24, 26, 27, 33], param2:[ 01, 05] param3:[ 2007-11-12]
param1:[10, 22, 32, 33, 35], param2:[ 01, 07] param3:[ 2007-11-10]
param1:[07, 26, 29, 30, 35], param2:[ 03, 04] param3:[ 2007-11-07]
param1:[02, 13, 16, 21, 35], param2:[ 01, 05] param3:[ 2007-11-05]
param1:[04, 09, 13, 14, 33], param2:[ 06, 10] param3:[ 2007-11-03]
param1:[11, 18, 25, 30, 31], param2:[ 04, 09] param3:[ 2007-10-31]
param1:[04, 07, 08, 19, 24], param2:[ 07, 12] param3:[ 2007-10-29]
param1:[19, 20, 24, 29, 31], param2:[ 09, 10] param3:[ 2007-10-27]
param1:[02, 16, 32, 33, 35], param2:[ 05, 10] param3:[ 2007-10-24]
param1:[10, 31, 33, 34, 35], param2:[ 07, 12] param3:[ 2007-10-22]
param1:[01, 04, 10, 14, 29], param2:[ 11, 12] param3:[ 2007-10-20]
param1:[02, 10, 19, 28, 29], param2:[ 02, 09] param3:[ 2007-10-17]
param1:[12, 13, 29, 30, 31], param2:[ 04, 07] param3:[ 2007-10-15]
param1:[04, 15, 23, 31, 33], param2:[ 03, 09] param3:[ 2007-10-13]
param1:[08, 21, 25, 28, 33], param2:[ 02, 06] param3:[ 2007-10-10]
param1:[14, 16, 30, 32, 35], param2:[ 06, 07] param3:[ 2007-10-08]
param1:[04, 11, 17, 20, 21], param2:[ 05, 09] param3:[ 2007-10-06]
param1:[10, 16, 24, 31, 33], param2:[ 07, 10] param3:[ 2007-10-03]
param1:[04, 10, 19, 29, 34], param2:[ 03, 06] param3:[ 2007-10-01]
param1:[11, 16, 19, 21, 25], param2:[ 01, 10] param3:[ 2007-09-29]
param1:[01, 14, 29, 32, 33], param2:[ 05, 10] param3:[ 2007-09-26]
param1:[03, 07, 24, 28, 35], param2:[ 08, 11] param3:[ 2007-09-24]
param1:[13, 21, 22, 30, 35], param2:[ 01, 11] param3:[ 2007-09-22]
param1:[09, 10, 15, 17, 32], param2:[ 04, 06] param3:[ 2007-09-19]
param1:[08, 25, 26, 29, 35], param2:[ 06, 08] param3:[ 2007-09-17]
param1:[01, 06, 15, 19, 35], param2:[ 02, 09] param3:[ 2007-09-15]
param1:[04, 16, 18, 23, 30], param2:[ 01, 10] param3:[ 2007-09-12]
param1:[09, 16, 20, 26, 35], param2:[ 11, 12] param3:[ 2007-09-10]
param1:[04, 05, 07, 12, 26], param2:[ 01, 10] param3:[ 2007-09-08]
param1:[04, 09, 22, 24, 31], param2:[ 02, 06] param3:[ 2007-09-05]
param1:[07, 10, 22, 31, 35], param2:[ 05, 06] param3:[ 2007-09-03]
param1:[03, 16, 17, 22, 35], param2:[ 01, 08] param3:[ 2007-09-01]
param1:[05, 21, 25, 28, 35], param2:[ 01, 04] param3:[ 2007-08-29]
param1:[10, 11, 20, 21, 35], param2:[ 07, 11] param3:[ 2007-08-27]
param1:[06, 21, 25, 27, 32], param2:[ 08, 09] param3:[ 2007-08-25]
param1:[01, 06, 07, 17, 31], param2:[ 11, 12] param3:[ 2007-08-22]
param1:[15, 18, 21, 27, 34], param2:[ 01, 02] param3:[ 2007-08-20]
param1:[07, 11, 16, 31, 32], param2:[ 01, 12] param3:[ 2007-08-18]
param1:[06, 08, 11, 13, 22], param2:[ 02, 11] param3:[ 2007-08-15]
param1:[01, 05, 08, 14, 22], param2:[ 03, 12] param3:[ 2007-08-13]
param1:[01, 13, 21, 23, 32], param2:[ 04, 11] param3:[ 2007-08-11]
param1:[03, 21, 27, 31, 32], param2:[ 06, 08] param3:[ 2007-08-08]
param1:[11, 14, 27, 33, 35], param2:[ 02, 07] param3:[ 2007-08-06]
param1:[15, 22, 25, 29, 35], param2:[ 09, 11] param3:[ 2007-08-04]
param1:[20, 26, 30, 34, 35], param2:[ 03, 10] param3:[ 2007-08-01]
param1:[02, 03, 10, 19, 27], param2:[ 06, 10] param3:[ 2007-07-30]
param1:[05, 09, 13, 33, 35], param2:[ 01, 08] param3:[ 2007-07-28]
param1:[22, 24, 26, 27, 34], param2:[ 02, 10] param3:[ 2007-07-25]
param1:[06, 16, 20, 25, 31], param2:[ 04, 09] param3:[ 2007-07-23]
param1:[08, 10, 23, 32, 34], param2:[ 08, 10] param3:[ 2007-07-21]
param1:[08, 10, 12, 23, 25], param2:[ 03, 10] param3:[ 2007-07-18]
param1:[02, 04, 24, 29, 33], param2:[ 01, 02] param3:[ 2007-07-16]
param1:[02, 06, 11, 12, 18], param2:[ 05, 12] param3:[ 2007-07-14]
param1:[03, 06, 17, 22, 23], param2:[ 04, 06] param3:[ 2007-07-11]
param1:[03, 04, 16, 23, 28], param2:[ 06, 09] param3:[ 2007-07-09]
param1:[13, 14, 29, 32, 34], param2:[ 03, 12] param3:[ 2007-07-07]
param1:[01, 14, 19, 24, 31], param2:[ 03, 12] param3:[ 2007-07-04]
param1:[02, 08, 12, 13, 17], param2:[ 11, 12] param3:[ 2007-07-02]
param1:[01, 02, 07, 29, 32], param2:[ 06, 07] param3:[ 2007-06-30]
param1:[12, 17, 27, 29, 34], param2:[ 06, 09] param3:[ 2007-06-27]
param1:[03, 12, 15, 29, 34], param2:[ 07, 11] param3:[ 2007-06-25]
param1:[29, 32, 33, 34, 35], param2:[ 09, 10] param3:[ 2007-06-23]
param1:[06, 08, 18, 29, 34], param2:[ 09, 11] param3:[ 2007-06-20]
param1:[01, 03, 09, 19, 34], param2:[ 09, 12] param3:[ 2007-06-18]
param1:[02, 08, 11, 21, 23], param2:[ 04, 07] param3:[ 2007-06-16]
param1:[14, 16, 25, 26, 35], param2:[ 04, 09] param3:[ 2007-06-13]
param1:[01, 16, 20, 23, 28], param2:[ 03, 06] param3:[ 2007-06-11]
param1:[01, 09, 19, 20, 30], param2:[ 02, 11] param3:[ 2007-06-09]
param1:[06, 10, 16, 17, 25], param2:[ 02, 04] param3:[ 2007-06-06]
param1:[03, 04, 18, 23, 32], param2:[ 01, 06] param3:[ 2007-06-04]
param1:[15, 22, 31, 34, 35], param2:[ 05, 12] param3:[ 2007-06-02]
param1:[22, 24, 29, 31, 35], param2:[ 04, 11] param3:[ 2007-05-30]
